Longitude,Latitude,Pixel,Scan
25.9689725,31.5660746,700,180200
25.9892365,31.5657477,800,180200
26.0094995,31.5654177,900,180200
26.0297615,31.5650845,1000,180200
26.0500226,31.5647481,1100,180200
26.0702829,31.5644086,1200,180200
26.0905425,31.5640659,1300,180200
26.1108015,31.56372,1400,180200
26.13106,31.563371,1500,180200
26.1513181,31.5630188,1600,180200
26.1715758,31.5626634,1700,180200
26.1918333,31.5623049,1800,180200
26.2120907,31.5619432,1900,180200
26.232348,31.5615783,2000,180200
26.2526053,31.5612103,2100,180200
26.2728628,31.560839,2200,180200
26.2931204,31.5604646,2300,180200
26.3133784,31.560087,2400,180200
26.3336368,31.5597062,2500,180200
26.3538958,31.5593223,2600,180200
26.3741552,31.5589351,2700,180200
26.3944154,31.5585448,2800,180200
26.4146764,31.5581512,2900,180200
26.4349382,31.5577545,3000,180200
26.4552009,31.5573546,3100,180200
26.4754648,31.5569514,3200,180200
26.4957297,31.5565451,3300,180200
26.5159959,31.5561356,3400,180200
26.5362635,31.5557229,3500,180200
26.5565324,31.5553069,3600,180200
26.5768029,31.5548878,3700,180200
26.5970749,31.5544654,3800,180200
26.6173487,31.5540398,3900,180200
26.6374215,31.5536153,3999,180200
25.8266413,31.5519064,0,180300
25.8469128,31.5516016,100,180300
25.8671826,31.5512937,200,180300
25.8874508,31.5509827,300,180300
25.9077175,31.5506684,400,180300
25.9279827,31.5503511,500,180300
25.9482466,31.5500306,600,180300
25.9685092,31.5497069,700,180300
25.9887706,31.5493801,800,180300
26.009031,31.5490501,900,180300
26.0292904,31.5487169,1000,180300
26.049549,31.5483806,1100,180300
26.0698067,31.5480411,1200,180300
26.0900637,31.5476985,1300,180300
26.1103202,31.5473527,1400,180300
26.1305761,31.5470037,1500,180300
26.1508316,31.5466516,1600,180300
26.1710867,31.5462963,1700,180300
26.1913417,31.5459378,1800,180300
26.2115964,31.5455762,1900,180300
26.2318512,31.5452114,2000,180300
26.2521059,31.5448434,2100,180300
26.2723608,31.5444722,2200,180300
26.2926159,31.5440979,2300,180300
26.3128713,31.5437204,2400,180300
26.3331272,31.5433397,2500,180300
26.3533835,31.5429558,2600,180300
26.3736404,31.5425687,2700,180300
26.393898,31.5421785,2800,180300
26.4141564,31.541785,2900,180300
26.4344156,31.5413884,3000,180300
26.4546758,31.5409885,3100,180300
26.4749371,31.5405855,3200,180300
26.4951994,31.5401793,3300,180300
26.5154631,31.5397698,3400,180300
26.535728,31.5393572,3500,180300
26.5559944,31.5389414,3600,180300
26.5762623,31.5385223,3700,180300
26.5965318,31.5381,3800,180300
26.616803,31.5376746,3900,180300
26.6368732,31.5372502,3999,180300
25.8261971,31.5355432,0,180400
25.8464661,31.5352385,100,180400
25.8667333,31.5349306,200,180400
25.8869989,31.5346195,300,180400
25.907263,31.5343053,400,180400
25.9275256,31.5339879,500,180400
25.9477869,31.5336674,600,180400
25.968047,31.5333437,700,180400
25.9883059,31.5330169,800,180400
26.0085637,31.5326869,900,180400
26.0288205,31.5323538,1000,180400
26.0490765,31.5320175,1100,180400
26.0693316,31.531678,1200,180400
26.0895861,31.5313354,1300,180400
26.1098399,31.5309896,1400,180400
26.1300933,31.5306406,1500,180400
26.1503462,31.5302885,1600,180400
26.1705988,31.5299333,1700,180400
26.1908511,31.5295748,1800,180400
26.2111034,31.5292132,1900,180400
26.2313555,31.5288484,2000,180400
26.2516077,31.5284804,2100,180400
26.27186,31.5281093,2200,180400
26.2921125,31.527735,2300,180400
26.3123654,31.5273575,2400,180400
26.3326186,31.5269768,2500,180400
26.3528724,31.526593,2600,180400
26.3731267,31.526206,2700,180400
26.3933818,31.5258157,2800,180400
26.4136376,31.5254223,2900,180400
26.4338942,31.5250257,3000,180400
26.4541518,31.5246259,3100,180400
26.4744105,31.524223,3200,180400
26.4946703,31.5238168,3300,180400
26.5149314,31.5234074,3400,180400
26.5351938,31.5229948,3500,180400
26.5554576,31.522579,3600,180400
26.5757229,31.52216,3700,180400
26.5959898,31.5217378,3800,180400
26.6162584,31.5213124,3900,180400
26.6363261,31.520888,3999,180400
25.8257594,31.5191671,0,180500
25.8460258,31.5188623,100,180500
25.8662905,31.5185544,200,180500
25.8865535,31.5182434,300,180500
25.906815,31.5179292,400,180500
25.927075,31.5176118,500,180500
25.9473337,31.5172913,600,180500
25.9675912,31.5169677,700,180500
25.9878475,31.5166408,800,180500
26.0081027,31.5163109,900,180500
26.028357,31.5159778,1000,180500
26.0486104,31.5156415,1100,180500
26.068863,31.5153021,1200,180500
26.0891149,31.5149595,1300,180500
26.1093661,31.5146137,1400,180500
26.1296169,31.5142648,1500,180500
26.1498672,31.5139127,1600,180500
26.1701173,31.5135575,1700,180500
26.190367,31.5131991,1800,180500
26.2106167,31.5128375,1900,180500
26.2308662,31.5124727,2000,180500
26.2511158,31.5121048,2100,180500
26.2713656,31.5117337,2200,180500
26.2916156,31.5113595,2300,180500
26.3118658,31.510982,2400,180500
26.3321165,31.5106014,2500,180500
26.3523677,31.5102176,2600,180500
26.3726195,31.5098306,2700,180500
26.3928719,31.5094404,2800,180500
26.4131251,31.5090471,2900,180500
26.4333792,31.5086505,3000,180500
26.4536343,31.5082508,3100,180500
26.4738904,31.5078479,3200,180500
26.4941477,31.5074418,3300,180500
26.5144061,31.5070324,3400,180500
26.534666,31.5066199,3500,180500
26.5549272,31.5062042,3600,180500
26.5751899,31.5057853,3700,180500
26.5954543,31.5053631,3800,180500
26.6157203,31.5049378,3900,180500
26.6357855,31.5045135,3999,180500
25.8253191,31.5027934,0,180600
25.8455829,31.5024887,100,180600
25.865845,31.5021808,200,180600
25.8861054,31.5018698,300,180600
25.9063643,31.5015557,400,180600
25.9266218,31.5012384,500,180600
25.946878,31.5009179,600,180600
25.9671328,31.5005943,700,180600
25.9873866,31.5002676,800,180600
26.0076392,31.4999377,900,180600
26.0278909,31.4996046,1000,180600
26.0481417,31.4992684,1100,180600
26.0683917,31.498929,1200,180600
26.0886411,31.4985865,1300,180600
26.1088898,31.4982408,1400,180600
26.129138,31.4978919,1500,180600
26.1493857,31.4975399,1600,180600
26.1696332,31.4971848,1700,180600
26.1898804,31.4968264,1800,180600
26.2101274,31.4964649,1900,180600
26.2303744,31.4961003,2000,180600
26.2506215,31.4957324,2100,180600
26.2708687,31.4953614,2200,180600
26.2911161,31.4949872,2300,180600
26.3113638,31.4946099,2400,180600
26.3316119,31.4942293,2500,180600
26.3518605,31.4938456,2600,180600
26.3721097,31.4934587,2700,180600
26.3923596,31.4930687,2800,180600
26.4126102,31.4926754,2900,180600
26.4328618,31.492279,3000,180600
26.4531143,31.4918793,3100,180600
26.4733678,31.4914765,3200,180600
26.4936225,31.4910705,3300,180600
26.5138784,31.4906612,3400,180600
26.5341356,31.4902488,3500,180600
26.5543943,31.4898332,3600,180600
26.5746545,31.4894144,3700,180600
26.5949163,31.4889924,3800,180600
26.6151798,31.4885671,3900,180600
26.6352424,31.488143,3999,180600
25.8248742,31.4864295,0,180700
25.8451354,31.4861248,100,180700
25.8653949,31.4858169,200,180700
25.8856528,31.485506,300,180700
25.9059092,31.4851918,400,180700
25.9261641,31.4848746,500,180700
25.9464177,31.4845542,600,180700
25.96667,31.4842306,700,180700
25.9869211,31.4839039,800,180700
26.0071712,31.483574,900,180700
26.0274204,31.483241,1000,180700
26.0476686,31.4829048,1100,180700
26.067916,31.4825655,1200,180700
26.0881628,31.482223,1300,180700
26.1084089,31.4818773,1400,180700
26.1286546,31.4815285,1500,180700
26.1488998,31.4811766,1600,180700
26.1691446,31.4808214,1700,180700
26.1893893,31.4804632,1800,180700
26.2096338,31.4801017,1900,180700
26.2298782,31.4797371,2000,180700
26.2501227,31.4793693,2100,180700
26.2703673,31.4789984,2200,180700
26.2906121,31.4786242,2300,180700
26.3108573,31.4782469,2400,180700
26.3311028,31.4778665,2500,180700
26.3513489,31.4774828,2600,180700
26.3715955,31.477096,2700,180700
26.3918428,31.476706,2800,180700
26.4120909,31.4763128,2900,180700
26.4323399,31.4759164,3000,180700
26.4525898,31.4755169,3100,180700
26.4728408,31.4751141,3200,180700
26.4930929,31.4747082,3300,180700
26.5133462,31.474299,3400,180700
26.5336009,31.4738867,3500,180700
26.553857,31.4734711,3600,180700
26.5741146,31.4730524,3700,180700
26.5943739,31.4726305,3800,180700
26.6146348,31.4722053,3900,180700
26.6346948,31.4717813,3999,180700
25.824428,31.4700652,0,180800
25.8446867,31.4697605,100,180800
25.8649436,31.4694526,200,180800
25.8851989,31.4691416,300,180800
25.9054527,31.4688275,400,180800
25.9257051,31.4685102,500,180800
25.9459561,31.4681898,600,180800
25.9662058,31.4678662,700,180800
25.9864544,31.4675394,800,180800
26.0067019,31.4672096,900,180800
26.0269485,31.4668765,1000,180800
26.0471942,31.4665403,1100,180800
26.0674391,31.466201,1200,180800
26.0876832,31.4658585,1300,180800
26.1079268,31.4655129,1400,180800
26.1281699,31.4651641,1500,180800
26.1484125,31.4648121,1600,180800
26.1686548,31.464457,1700,180800
26.1888969,31.4640987,1800,180800
26.2091388,31.4637373,1900,180800
26.2293807,31.4633727,2000,180800
26.2496226,31.4630049,2100,180800
26.2698647,31.462634,2200,180800
26.2901069,31.4622598,2300,180800
26.3103495,31.4618826,2400,180800
26.3305925,31.4615021,2500,180800
26.350836,31.4611185,2600,180800
26.37108,31.4607317,2700,180800
26.3913248,31.4603417,2800,180800
26.4115703,31.4599485,2900,180800
26.4318167,31.4595522,3000,180800
26.4520641,31.4591526,3100,180800
26.4723125,31.4587499,3200,180800
26.492562,31.458344,3300,180800
26.5128128,31.4579349,3400,180800
26.5330649,31.4575226,3500,180800
26.5533185,31.4571071,3600,180800
26.5735735,31.4566884,3700,180800
26.5938302,31.4562665,3800,180800
26.6140885,31.4558414,3900,180800
26.6341461,31.4554174,3999,180800
25.8239919,31.4536931,0,180900
25.844248,31.4533884,100,180900
25.8645023,31.4530806,200,180900
25.8847551,31.4527696,300,180900
25.9050063,31.4524555,400,180900
25.9252561,31.4521383,500,180900
25.9455045,31.4518179,600,180900
25.9657517,31.4514943,700,180900
25.9859977,31.4511676,800,180900
26.0062427,31.4508378,900,180900
26.0264867,31.4505048,1000,180900
26.0467298,31.4501687,1100,180900
26.0669721,31.4498294,1200,180900
26.0872137,31.449487,1300,180900
26.1074547,31.4491414,1400,180900
26.1276952,31.4487926,1500,180900
26.1479353,31.4484407,1600,180900
26.168175,31.4480857,1700,180900
26.1884145,31.4477275,1800,180900
26.2086539,31.4473661,1900,180900
26.2288932,31.4470016,2000,180900
26.2491326,31.4466339,2100,180900
26.2693721,31.446263,2200,180900
26.2896118,31.445889,2300,180900
26.3098518,31.4455117,2400,180900
26.3300922,31.4451314,2500,180900
26.3503331,31.4447478,2600,180900
26.3705746,31.4443611,2700,180900
26.3908168,31.4439712,2800,180900
26.4110598,31.4435781,2900,180900
26.4313036,31.4431818,3000,180900
26.4515484,31.4427824,3100,180900
26.4717943,31.4423798,3200,180900
26.4920413,31.4419739,3300,180900
26.5122895,31.4415649,3400,180900
26.5325391,31.4411527,3500,180900
26.55279,31.4407373,3600,180900
26.5730425,31.4403187,3700,180900
26.5932966,31.4398969,3800,180900
26.6135524,31.4394719,3900,180900
26.6336074,31.439048,3999,180900
25.8235499,31.4373248,0,181000
25.8438034,31.4370201,100,181000
25.8640552,31.4367123,200,181000
25.8843054,31.4364014,300,181000
25.904554,31.4360873,400,181000
25.9248013,31.4357701,500,181000
25.9450471,31.4354498,600,181000
25.9652917,31.4351263,700,181000
25.9855352,31.4347996,800,181000
26.0057776,31.4344698,900,181000
26.026019,31.4341369,1000,181000
26.0462596,31.4338008,1100,181000
26.0664993,31.4334616,1200,181000
26.0867384,31.4331192,1300,181000
26.1069768,31.4327737,1400,181000
26.1272148,31.432425,1500,181000
26.1474523,31.4320731,1600,181000
26.1676895,31.4317182,1700,181000
26.1879264,31.43136,1800,181000
26.2081632,31.4309987,1900,181000
26.2284,31.4306342,2000,181000
26.2486368,31.4302666,2100,181000
26.2688737,31.4298958,2200,181000
26.2891108,31.4295218,2300,181000
26.3093483,31.4291447,2400,181000
26.3295862,31.4287644,2500,181000
26.3498245,31.4283809,2600,181000
26.3700635,31.4279942,2700,181000
26.3903031,31.4276044,2800,181000
26.4105435,31.4272114,2900,181000
26.4307848,31.4268152,3000,181000
26.451027,31.4264159,3100,181000
26.4712703,31.4260133,3200,181000
26.4915148,31.4256076,3300,181000
26.5117604,31.4251987,3400,181000
26.5320074,31.4247865,3500,181000
26.5522559,31.4243712,3600,181000
26.5725058,31.4239527,3700,181000
26.5927573,31.423531,3800,181000
26.6130106,31.4231061,3900,181000
26.6330631,31.4226823,3999,181000
25.8231061,31.4209636,0,181100
25.843357,31.4206589,100,181100
25.8636063,31.4203512,200,181100
25.8838539,31.4200402,300,181100
25.9041,31.4197262,400,181100
25.9243447,31.419409,500,181100
25.944588,31.4190886,600,181100
25.96483,31.4187651,700,181100
25.9850709,31.4184385,800,181100
26.0053108,31.4181087,900,181100
26.0255496,31.4177758,1000,181100
26.0457876,31.4174397,1100,181100
26.0660248,31.4171005,1200,181100
26.0862613,31.4167582,1300,181100
26.1064972,31.4164126,1400,181100
26.1267326,31.416064,1500,181100
26.1469676,31.4157122,1600,181100
26.1672022,31.4153572,1700,181100
26.1874366,31.4149991,1800,181100
26.2076708,31.4146378,1900,181100
26.227905,31.4142733,2000,181100
26.2481393,31.4139057,2100,181100
26.2683736,31.413535,2200,181100
26.2886082,31.413161,2300,181100
26.3088431,31.4127839,2400,181100
26.3290784,31.4124037,2500,181100
26.3493142,31.4120202,2600,181100
26.3695506,31.4116336,2700,181100
26.3897877,31.4112439,2800,181100
26.4100256,31.4108509,2900,181100
26.4302643,31.4104548,3000,181100
26.450504,31.4100555,3100,181100
26.4707447,31.409653,3200,181100
26.4909866,31.4092473,3300,181100
26.5112297,31.4088384,3400,181100
26.5314741,31.4084264,3500,181100
26.55172,31.4080111,3600,181100
26.5719674,31.4075926,3700,181100
26.5922164,31.407171,3800,181100
26.6124671,31.4067462,3900,181100
26.632517,31.4063224,3999,181100
25.8226626,31.4045944,0,181200
25.842911,31.4042897,100,181200
25.8631577,31.403982,200,181200
25.8834027,31.403671,300,181200
25.9036463,31.403357,400,181200
25.9238884,31.4030398,500,181200
25.9441291,31.4027195,600,181200
25.9643686,31.402396,700,181200
25.984607,31.4020694,800,181200
26.0048443,31.4017396,900,181200
26.0250806,31.4014067,1000,181200
26.045316,31.4010707,1100,181200
26.0655507,31.4007315,1200,181200
26.0857846,31.4003891,1300,181200
26.1060179,31.4000437,1400,181200
26.1262508,31.399695,1500,181200
26.1464832,31.3993432,1600,181200
26.1667152,31.3989883,1700,181200
26.1869471,31.3986302,1800,181200
26.2071788,31.398269,1900,181200
26.2274104,31.3979046,2000,181200
26.2476421,31.397537,2100,181200
26.2678739,31.3971663,2200,181200
26.2881059,31.3967924,2300,181200
26.3083382,31.3964153,2400,181200
26.328571,31.3960351,2500,181200
26.3488043,31.3956517,2600,181200
26.3690381,31.3952652,2700,181200
26.3892726,31.3948754,2800,181200
26.4095079,31.3944825,2900,181200
26.4297441,31.3940865,3000,181200
26.4499812,31.3936872,3100,181200
26.4702194,31.3932848,3200,181200
26.4904587,31.3928791,3300,181200
26.5106993,31.3924703,3400,181200
26.5309412,31.3920583,3500,181200
26.5511845,31.3916432,3600,181200
26.5714293,31.3912248,3700,181200
26.5916757,31.3908032,3800,181200
26.6119239,31.3903784,3900,181200
26.6319713,31.3899547,3999,181200
25.8222231,31.3882203,0,181300
25.8424689,31.3879157,100,181300
25.862713,31.387608,200,181300
25.8829555,31.3872971,300,181300
25.9031965,31.3869831,400,181300
25.923436,31.3866659,500,181300
25.9436742,31.3863457,600,181300
25.9639112,31.3860222,700,181300
25.984147,31.3856957,800,181300
26.0043817,31.385366,900,181300
26.0246155,31.3850331,1000,181300
26.0448483,31.3846972,1100,181300
26.0650804,31.384358,1200,181300
26.0853118,31.3840157,1300,181300
26.1055426,31.3836703,1400,181300
26.1257728,31.3833218,1500,181300
26.1460027,31.38297,1600,181300
26.1662322,31.3826152,1700,181300
26.1864615,31.3822571,1800,181300
26.2066906,31.381896,1900,181300
26.2269197,31.3815316,2000,181300
26.2471488,31.3811642,2100,181300
26.2673781,31.3807935,2200,181300
26.2876076,31.3804197,2300,181300
26.3078373,31.3800427,2400,181300
26.3280675,31.3796626,2500,181300
26.3482982,31.3792793,2600,181300
26.3685295,31.3788928,2700,181300
26.3887615,31.3785032,2800,181300
26.4089943,31.3781104,2900,181300
26.4292279,31.3777144,3000,181300
26.4494625,31.3773152,3100,181300
26.4696981,31.3769129,3200,181300
26.4899349,31.3765074,3300,181300
26.5101729,31.3760986,3400,181300
26.5304122,31.3756868,3500,181300
26.550653,31.3752717,3600,181300
26.5708952,31.3748534,3700,181300
26.5911391,31.3744319,3800,181300
26.6113847,31.3740073,3900,181300
26.6314296,31.3735837,3999,181300
25.8217825,31.3718594,0,181400
25.8420258,31.3715548,100,181400
25.8622673,31.3712471,200,181400
25.8825073,31.3709362,300,181400
25.9027457,31.3706222,400,181400
25.9229827,31.3703051,500,181400
25.9432183,31.3699849,600,181400
25.9634527,31.3696615,700,181400
25.983686,31.369335,800,181400
26.0039181,31.3690053,900,181400
26.0241493,31.3686725,1000,181400
26.0443797,31.3683365,1100,181400
26.0646092,31.3679974,1200,181400
26.084838,31.3676552,1300,181400
26.1050663,31.3673098,1400,181400
26.125294,31.3669613,1500,181400
26.1455213,31.3666096,1600,181400
26.1657482,31.3662548,1700,181400
26.185975,31.3658968,1800,181400
26.2062016,31.3655357,1900,181400
26.2264281,31.3651715,2000,181400
26.2466547,31.364804,2100,181400
26.2668814,31.3644334,2200,181400
26.2871083,31.3640597,2300,181400
26.3073355,31.3636828,2400,181400
26.3275632,31.3633027,2500,181400
26.3477913,31.3629195,2600,181400
26.3680201,31.3625331,2700,181400
26.3882495,31.3621435,2800,181400
26.4084797,31.3617508,2900,181400
26.4287108,31.3613548,3000,181400
26.4489428,31.3609558,3100,181400
26.4691759,31.3605535,3200,181400
26.4894101,31.360148,3300,181400
26.5096456,31.3597394,3400,181400
26.5298824,31.3593276,3500,181400
26.5501206,31.3589126,3600,181400
26.5703603,31.3584944,3700,181400
26.5906017,31.358073,3800,181400
26.6108447,31.3576484,3900,181400
26.6308871,31.3572249,3999,181400
25.821339,31.3554968,0,181500
25.8415797,31.3551922,100,181500
25.8618187,31.3548845,200,181500
25.8820561,31.3545736,300,181500
25.902292,31.3542596,400,181500
25.9225264,31.3539424,500,181500
25.9427595,31.3536222,600,181500
25.9629914,31.3532988,700,181500
25.983222,31.3529722,800,181500
26.0034517,31.3526426,900,181500
26.0236803,31.3523097,1000,181500
26.0439081,31.3519738,1100,181500
26.0641351,31.3516347,1200,181500
26.0843614,31.3512924,1300,181500
26.104587,31.3509471,1400,181500
26.1248122,31.3505985,1500,181500
26.145037,31.3502469,1600,181500
26.1652614,31.349892,1700,181500
26.1854856,31.3495341,1800,181500
26.2057096,31.349173,1900,181500
26.2259336,31.3488087,2000,181500
26.2461576,31.3484413,2100,181500
26.2663818,31.3480707,2200,181500
